phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.07,438.2534312472636,1.0,True,,1106,cold,timeout,True,262072.0,60.001153699995484,22638,22234,1163,4,1,0.024046499995165505,True,
threshold,0.07,438.2534312472636,1.0,True,,1107,cold,timeout,True,248010.0,60.00189239998872,22891,22487,1090,4,1,0.0200741000007838,True,
threshold,0.07,438.2534312472636,1.0,True,,1108,cold,timeout,True,262072.0,60.00188489998982,22706,22302,1608,4,1,0.021639599988702685,True,
threshold,0.07,438.2534312472636,1.0,True,,1109,cold,timeout,True,251848.0,60.00187970000843,22664,22260,1555,4,1,0.02357010000559967,True,
threshold,0.07,438.2534312472636,1.0,True,,1110,cold,timeout,True,253861.5,60.00161579999258,22551,22197,1451,4,1,0.020150399999693036,True,
threshold,0.065,437.2282756181261,1.0,True,,1101,cold,timeout,True,262820.5,60.00063680000312,22436,22133,1314,3,1,0.02007850000518374,True,
threshold,0.065,437.2282756181261,1.0,True,,1102,cold,timeout,True,253665.5,60.001414600003045,22178,21875,1398,3,1,0.024490700001479127,True,
threshold,0.065,437.2282756181261,1.0,True,,1103,cold,timeout,True,253546.5,60.002011999997194,22518,22197,1126,4,1,0.022266600004513748,True,
threshold,0.065,437.2282756181261,1.0,True,,1104,cold,timeout,True,264344.5,60.0013437000016,22303,22000,1342,3,1,0.019846399998641573,True,
threshold,0.065,437.2282756181261,1.0,True,,1105,cold,timeout,True,262747.5,60.000953499999014,22415,22112,1579,3,1,0.021585199996479787,True,
threshold,0.065,437.2282756181261,1.0,True,,1106,cold,timeout,True,262820.5,60.00008379999781,22702,22298,1336,4,1,0.02044700000260491,True,
threshold,0.065,437.2282756181261,1.0,True,,1107,cold,timeout,True,251097.5,60.0010234000074,22360,22057,1000,3,1,0.021752000000560656,True,
threshold,0.065,437.2282756181261,1.0,True,,1108,cold,timeout,True,262747.5,60.00282850000076,22596,22197,1547,4,1,0.02030160000140313,True,
threshold,0.065,437.2282756181261,1.0,True,,1109,cold,timeout,True,248984.0,60.00011250001262,22640,22236,1686,4,1,0.01998040000034962,True,
threshold,0.065,437.2282756181261,1.0,True,,1110,cold,timeout,True,248106.5,60.0007784999907,22575,22197,1453,4,1,0.019840499997371808,True,
threshold,0.06,436.2007106825939,0.0,False,,1101,cold,no_feasible,False,312950.0,60.00247720000334,21796,21493,3456,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1102,cold,no_feasible,False,305109.5,60.00002510000195,21736,21433,3776,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1103,cold,no_feasible,False,307756.0,60.003303999998025,21916,21613,3437,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1104,cold,no_feasible,False,315545.5,60.00074360000144,22104,21801,3478,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1105,cold,no_feasible,False,315553.0,60.0022750999924,21706,21403,3426,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1106,cold,no_feasible,False,304930.5,60.00156319999951,22306,22003,3714,3,,,True,
threshold,0.06,436.2007106825939,0.0,False,,1107,cold,no_feasible,False,303117.0,60.00065259999246,22005,21702,3927,3,,,True,
