phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.105,440.61783894890135,1.0,True,,2211,cold,timeout,True,523997.5,60.01181619986892,8084,7682,973,2,1,0.16933459998108447,True,
threshold,0.105,440.61783894890135,1.0,True,,2212,cold,timeout,True,520275.0,60.00306009990163,8030,7628,784,2,1,0.17873649997636676,True,
threshold,0.105,440.61783894890135,1.0,True,,2213,cold,timeout,True,520025.5,60.00228810007684,8109,7707,767,2,1,0.22522790008224547,True,
threshold,0.105,440.61783894890135,1.0,True,,2214,cold,timeout,True,522880.5,60.00170680019073,8045,7643,762,2,1,0.1886911999899894,True,
threshold,0.105,440.61783894890135,1.0,True,,2215,cold,timeout,True,524238.0,60.003506700042635,8028,7626,1008,2,1,0.21660470007918775,True,
threshold,0.105,440.61783894890135,1.0,True,,2216,cold,timeout,True,524423.5,60.005291800014675,7973,7571,855,2,1,0.18796640005894005,True,
threshold,0.105,440.61783894890135,1.0,True,,2217,cold,timeout,True,513797.0,60.00085370009765,8090,7688,798,2,1,0.17556859995238483,True,
threshold,0.105,440.61783894890135,1.0,True,,2218,cold,timeout,True,522686.5,60.001135299913585,8023,7621,840,2,1,0.19598770001903176,True,
threshold,0.105,440.61783894890135,1.0,True,,2219,cold,timeout,True,522178.0,60.00520380004309,8057,7655,1032,2,1,0.17906860006041825,True,
threshold,0.105,440.61783894890135,1.0,True,,2220,cold,timeout,True,523596.5,60.002581199863926,7929,7527,822,2,1,0.18308290001004934,True,
threshold,0.1,439.61983576722287,1.0,True,,2201,cold,timeout,True,522020.0,60.006265699863434,7967,7565,1027,2,1,0.17552789999172091,True,
threshold,0.1,439.61983576722287,1.0,True,,2202,cold,timeout,True,519948.5,60.00659379991703,8146,7744,822,2,1,0.19283360010012984,True,
threshold,0.1,439.61983576722287,1.0,True,,2203,cold,timeout,True,522412.0,60.00285629997961,8105,7703,941,2,1,0.17247159988619387,True,
threshold,0.1,439.61983576722287,1.0,True,,2204,cold,timeout,True,521983.0,60.00907929986715,8052,7650,861,2,1,0.18701769993640482,True,
threshold,0.1,439.61983576722287,1.0,True,,2205,cold,timeout,True,522035.0,60.004838100168854,8049,7647,850,2,1,0.18310260004363954,True,
threshold,0.1,439.61983576722287,1.0,True,,2206,cold,timeout,True,522129.5,60.00720759993419,7978,7576,955,2,1,0.1944814999587834,True,
threshold,0.1,439.61983576722287,1.0,True,,2207,cold,timeout,True,522033.0,60.004828199977055,7974,7572,1001,2,1,0.1741555999033153,True,
threshold,0.1,439.61983576722287,1.0,True,,2208,cold,timeout,True,522466.0,60.00035799993202,8033,7631,850,2,1,0.18501389981247485,True,
threshold,0.1,439.61983576722287,1.0,True,,2209,cold,timeout,True,517403.0,60.005368100013584,8109,7707,826,2,1,0.1693783001974225,True,
threshold,0.1,439.61983576722287,1.0,True,,2210,cold,timeout,True,522453.5,60.00088800000958,8058,7656,970,2,1,0.17907589999958873,True,
threshold,0.1,439.61983576722287,1.0,True,,2211,cold,timeout,True,522466.0,60.00463270000182,8009,7607,912,2,1,0.1983437999151647,True,
threshold,0.1,439.61983576722287,1.0,True,,2212,cold,timeout,True,519799.0,60.005267299944535,8105,7703,883,2,1,0.17497200006619096,True,
threshold,0.1,439.61983576722287,1.0,True,,2213,cold,timeout,True,522039.5,60.004212100058794,8012,7610,750,2,1,0.17019869992509484,True,
threshold,0.1,439.61983576722287,1.0,True,,2214,cold,timeout,True,522715.5,60.005001599900424,7980,7578,866,2,1,0.17815659986808896,True,
threshold,0.1,439.61983576722287,1.0,True,,2215,cold,timeout,True,519644.0,60.00355439982377,7930,7528,820,2,1,0.20211549988016486,True,
threshold,0.1,439.61983576722287,1.0,True,,2216,cold,timeout,True,522526.0,60.00515179987997,7954,7552,840,2,1,0.1895051000174135,True,
threshold,0.1,439.61983576722287,1.0,True,,2217,cold,timeout,True,521258.5,60.00216840021312,7937,7535,867,2,1,0.17236940003931522,True,
threshold,0.1,439.61983576722287,1.0,True,,2218,cold,timeout,True,519692.5,60.00014150002971,8019,7617,846,2,1,0.20760600012727082,True,
threshold,0.1,439.61983576722287,1.0,True,,2219,cold,timeout,True,521983.0,60.00026790006086,7863,7461,782,2,1,0.19652509992010891,True,
threshold,0.1,439.61983576722287,1.0,True,,2220,cold,timeout,True,514028.0,60.00561200012453,8123,7721,705,2,1,0.20055670011788607,True,
threshold,0.095,438.6195618072682,1.0,True,,2201,cold,timeout,True,524409.5,60.001522300066426,8055,7653,750,2,1,0.16927920002490282,True,
threshold,0.095,438.6195618072682,1.0,True,,2202,cold,timeout,True,524687.5,60.0016882000491,8193,7791,776,2,1,0.18936230009421706,True,
threshold,0.095,438.6195618072682,1.0,True,,2203,cold,timeout,True,525567.0,60.00301839993335,8075,7673,931,2,1,0.2106453999876976,True,
threshold,0.095,438.6195618072682,1.0,True,,2204,cold,timeout,True,524179.5,60.00255710002966,8138,7736,790,2,1,0.19657799997366965,True,
threshold,0.095,438.6195618072682,1.0,True,,2205,cold,timeout,True,524907.0,60.004767699865624,7946,7544,856,2,1,0.22066130000166595,True,
threshold,0.095,438.6195618072682,1.0,True,,2206,cold,timeout,True,524810.0,60.00277679995634,8018,7616,832,2,1,0.17825730005279183,True,
threshold,0.095,438.6195618072682,1.0,True,,2207,cold,timeout,True,512846.5,60.00327010010369,8120,7718,764,2,1,0.17553200013935566,True,
threshold,0.095,438.6195618072682,1.0,True,,2208,cold,timeout,True,520680.0,60.00532729993574,8070,7668,683,2,1,0.22004519985057414,True,
threshold,0.095,438.6195618072682,1.0,True,,2209,cold,timeout,True,516393.0,60.00283630006015,7714,7312,687,2,1,0.188103900058195,True,
threshold,0.095,438.6195618072682,1.0,True,,2210,cold,timeout,True,525706.5,60.001009800005704,7709,7307,802,2,1,0.18080270010977983,True,
threshold,0.095,438.6195618072682,1.0,True,,2211,cold,timeout,True,525315.0,60.00213099992834,7701,7299,610,2,1,0.18055489985272288,True,
threshold,0.095,438.6195618072682,1.0,True,,2212,cold,timeout,True,523327.0,60.00368360010907,7818,7416,714,2,1,0.18669479992240667,True,
threshold,0.095,438.6195618072682,1.0,True,,2213,cold,timeout,True,525733.0,60.00648009986617,8032,7630,947,2,1,0.20495839999057353,True,
threshold,0.095,438.6195618072682,1.0,True,,2214,cold,timeout,True,525690.0,60.00494539993815,8134,7732,772,2,1,0.20131759997457266,True,
threshold,0.095,438.6195618072682,1.0,True,,2215,cold,timeout,True,525297.0,60.004195200046524,8027,7625,863,2,1,0.18990790005773306,True,
threshold,0.095,438.6195618072682,1.0,True,,2216,cold,timeout,True,525796.0,60.00252450001426,8009,7607,978,2,1,0.21580259990878403,True,
threshold,0.095,438.6195618072682,1.0,True,,2217,cold,timeout,True,515898.0,60.002989099826664,8029,7627,822,2,1,0.1787113999016583,True,
threshold,0.095,438.6195618072682,1.0,True,,2218,cold,timeout,True,524966.5,60.000438699964434,8077,7675,765,2,1,0.18696189997717738,True,
threshold,0.095,438.6195618072682,1.0,True,,2219,cold,timeout,True,523610.0,60.00518380012363,8072,7670,944,2,1,0.19467930006794631,True,
threshold,0.095,438.6195618072682,1.0,True,,2220,cold,timeout,True,525398.5,60.005071699852124,8085,7683,838,2,1,0.173279499867931,True,
threshold,0.09,437.61700149788516,1.0,True,,2201,cold,timeout,True,522091.0,60.00121430004947,8025,7623,939,2,1,0.18231089995242655,True,
threshold,0.09,437.61700149788516,1.0,True,,2202,cold,timeout,True,522213.0,60.00688449991867,8076,7674,907,2,1,0.19291849993169308,True,
threshold,0.09,437.61700149788516,1.0,True,,2203,cold,timeout,True,522145.0,60.00242380006239,8058,7656,1001,2,1,0.17712479992769659,True,
threshold,0.09,437.61700149788516,1.0,True,,2204,cold,timeout,True,518866.5,60.0022683001589,8118,7716,669,2,1,0.17735580005683005,True,
threshold,0.09,437.61700149788516,1.0,True,,2205,cold,timeout,True,522234.0,60.00820340006612,8068,7666,777,2,1,0.18296679994091392,True,
threshold,0.09,437.61700149788516,1.0,True,,2206,cold,timeout,True,521997.5,60.004527600016445,8059,7657,834,2,1,0.20916840014979243,True,
threshold,0.09,437.61700149788516,1.0,True,,2207,cold,timeout,True,520488.5,60.006680000107735,8169,7767,889,2,1,0.20776460017077625,True,
threshold,0.09,437.61700149788516,1.0,True,,2208,cold,timeout,True,516789.5,60.00009280000813,8162,7760,775,2,1,0.16559659992344677,True,
threshold,0.09,437.61700149788516,1.0,True,,2209,cold,timeout,True,516598.5,60.00124799995683,8074,7672,699,2,1,0.20725690014660358,True,
threshold,0.09,437.61700149788516,1.0,True,,2210,cold,timeout,True,522626.0,60.00278039998375,8034,7632,1116,2,1,0.19917649985291064,True,
threshold,0.09,437.61700149788516,1.0,True,,2211,cold,timeout,True,522561.5,60.00472640013322,7989,7587,946,2,1,0.22971460013650358,True,
threshold,0.09,437.61700149788516,1.0,True,,2212,cold,timeout,True,520667.5,60.00540479994379,8114,7712,684,2,1,0.21028909995220602,True,
threshold,0.09,437.61700149788516,1.0,True,,2213,cold,timeout,True,520644.5,60.002778499852866,7842,7440,950,2,1,0.1838253999594599,True,
threshold,0.09,437.61700149788516,1.0,True,,2214,cold,timeout,True,521030.5,60.001913900021464,7934,7532,895,2,1,0.16749950009398162,True,
threshold,0.09,437.61700149788516,1.0,True,,2215,cold,timeout,True,522632.0,60.005635200068355,7892,7490,789,2,1,0.21264880010858178,True,
threshold,0.09,437.61700149788516,1.0,True,,2216,cold,timeout,True,509735.0,60.004945300053805,7922,7520,741,2,1,0.21671249996870756,True,
threshold,0.09,437.61700149788516,1.0,True,,2217,cold,timeout,True,518981.0,60.003428699914366,8000,7598,708,2,1,0.26150419982150197,True,
threshold,0.09,437.61700149788516,1.0,True,,2218,cold,timeout,True,520861.5,60.0000467998907,8016,7614,738,2,1,0.24831550009548664,True,
threshold,0.09,437.61700149788516,1.0,True,,2219,cold,timeout,True,519749.0,60.00205360003747,7819,7417,907,2,1,0.2605614000931382,True,
threshold,0.09,437.61700149788516,1.0,True,,2220,cold,timeout,True,519694.0,60.00390930008143,7902,7500,852,2,1,0.27442590007558465,True,
threshold,0.085,436.61213908914624,1.0,True,,2201,cold,timeout,True,517150.0,60.003537100041285,8120,7718,785,2,1,0.18253910006023943,True,
threshold,0.085,436.61213908914624,1.0,True,,2202,cold,timeout,True,518302.0,60.00435020006262,8126,7724,741,2,1,0.18703199992887676,True,
threshold,0.085,436.61213908914624,1.0,True,,2203,cold,timeout,True,522328.0,60.00127110001631,8041,7639,893,2,1,0.18003479996696115,True,
threshold,0.085,436.61213908914624,1.0,True,,2204,cold,timeout,True,521898.0,60.00721750012599,8087,7685,918,2,1,0.18235010001808405,True,
threshold,0.085,436.61213908914624,1.0,True,,2205,cold,timeout,True,522041.0,60.00344550004229,7949,7547,779,2,1,0.21028160001151264,True,
threshold,0.085,436.61213908914624,1.0,True,,2206,cold,timeout,True,521918.0,60.00603280006908,7998,7596,862,2,1,0.28323710011318326,True,
threshold,0.085,436.61213908914624,1.0,True,,2207,cold,timeout,True,511325.5,60.00586110004224,8156,7754,725,2,1,0.23128369986079633,True,
threshold,0.085,436.61213908914624,1.0,True,,2208,cold,timeout,True,522348.5,60.001896400004625,7889,7487,865,2,1,0.2816393000539392,True,
threshold,0.085,436.61213908914624,1.0,True,,2209,cold,timeout,True,520542.0,60.002977499971166,8053,7651,777,2,1,0.17364739999175072,True,
threshold,0.085,436.61213908914624,1.0,True,,2210,cold,timeout,True,522466.0,60.00086160004139,7892,7490,1021,2,1,0.2266234999988228,True,
threshold,0.085,436.61213908914624,1.0,True,,2211,cold,timeout,True,522354.0,60.00560369994491,7914,7512,837,2,1,0.30367729999125004,True,
threshold,0.085,436.61213908914624,1.0,True,,2212,cold,timeout,True,520915.0,60.00413820007816,8047,7645,678,2,1,0.30727069987915456,True,
threshold,0.085,436.61213908914624,1.0,True,,2213,cold,timeout,True,521940.0,60.008523599943146,7946,7544,852,2,1,0.18821649998426437,True,
threshold,0.085,436.61213908914624,1.0,True,,2214,cold,timeout,True,520742.0,60.0039733001031,7989,7587,624,2,1,0.26414360012859106,True,
threshold,0.085,436.61213908914624,1.0,True,,2215,cold,timeout,True,520185.5,60.0111845000647,7984,7582,833,2,1,0.18013840005733073,True,
threshold,0.085,436.61213908914624,1.0,True,,2216,cold,timeout,True,522407.5,60.00451150001027,7894,7492,870,2,1,0.2135058999992907,True,
threshold,0.085,436.61213908914624,1.0,True,,2217,cold,timeout,True,522361.5,60.006982599850744,7959,7557,738,2,1,0.2665506999474019,True,
threshold,0.085,436.61213908914624,1.0,True,,2218,cold,timeout,True,520190.0,60.00022649997845,7975,7573,667,2,1,0.2464314999524504,True,
threshold,0.085,436.61213908914624,1.0,True,,2219,cold,timeout,True,521376.0,60.00043419981375,8089,7687,705,2,1,0.22617339994758368,True,
threshold,0.085,436.61213908914624,1.0,True,,2220,cold,timeout,True,521951.5,60.00394900003448,7910,7508,912,2,1,0.26868010009638965,True,
threshold,0.08,435.6049586494626,1.0,True,,2201,cold,timeout,True,522381.0,60.00411650002934,8082,7680,992,2,1,0.1837554001249373,True,
threshold,0.08,435.6049586494626,1.0,True,,2202,cold,timeout,True,515558.5,60.0076397000812,8184,7782,672,2,1,0.18681890005245805,True,
threshold,0.08,435.6049586494626,1.0,True,,2203,cold,timeout,True,521120.0,60.002256999956444,8135,7733,886,2,1,0.19822850008495152,True,
threshold,0.08,435.6049586494626,1.0,True,,2204,cold,timeout,True,522394.0,60.00433570006862,8154,7752,653,2,1,0.178050700109452,True,
threshold,0.08,435.6049586494626,1.0,True,,2205,cold,timeout,True,522472.5,60.007063099881634,8095,7693,925,2,1,0.23309309990145266,True,
threshold,0.08,435.6049586494626,1.0,True,,2206,cold,timeout,True,522332.0,60.00535549991764,8145,7743,857,2,1,0.2228504999075085,True,
threshold,0.08,435.6049586494626,1.0,True,,2207,cold,timeout,True,521357.5,60.00293089984916,8205,7803,676,2,1,0.1999909000005573,True,
threshold,0.08,435.6049586494626,1.0,True,,2208,cold,timeout,True,514508.0,60.0030284000095,8146,7744,638,2,1,0.23462080000899732,True,
threshold,0.08,435.6049586494626,1.0,True,,2209,cold,timeout,True,520634.0,60.00333440001123,8067,7665,755,2,1,0.17270110012032092,True,
threshold,0.08,435.6049586494626,1.0,True,,2210,cold,timeout,True,523168.0,60.00126040005125,7973,7571,931,2,1,0.18556370004080236,True,
threshold,0.08,435.6049586494626,1.0,True,,2211,cold,timeout,True,522793.0,60.00050550000742,8047,7645,740,2,1,0.21339559997431934,True,
threshold,0.08,435.6049586494626,1.0,True,,2212,cold,timeout,True,522100.5,60.00497810007073,8134,7732,710,2,1,0.18640549993142486,True,
threshold,0.08,435.6049586494626,1.0,True,,2213,cold,timeout,True,522838.0,60.000542500056326,8009,7607,796,2,1,0.16984780016355217,True,
threshold,0.08,435.6049586494626,1.0,True,,2214,cold,timeout,True,522765.0,60.00294849998318,8052,7650,697,2,1,0.18531320011243224,True,
threshold,0.08,435.6049586494626,1.0,True,,2215,cold,timeout,True,520498.5,60.000196899985895,7965,7563,643,2,1,0.17741280002519488,True,
threshold,0.08,435.6049586494626,1.0,True,,2216,cold,timeout,True,522964.0,60.00447460007854,8002,7600,824,2,1,0.19519770005717874,True,
threshold,0.08,435.6049586494626,1.0,True,,2217,cold,timeout,True,511235.5,60.000846500042826,7981,7579,660,2,1,0.21474029985256493,True,
threshold,0.08,435.6049586494626,1.0,True,,2218,cold,timeout,True,521313.0,60.00086440006271,7976,7574,713,2,1,0.21351340017281473,True,
threshold,0.08,435.6049586494626,1.0,True,,2219,cold,timeout,True,521011.0,60.005560900084674,7921,7519,775,2,1,0.20624460000544786,True,
threshold,0.08,435.6049586494626,1.0,True,,2220,cold,timeout,True,522472.5,60.004642699845135,7891,7489,781,2,1,0.21316999988630414,True,
threshold,0.075,434.59544406263626,1.0,True,,2201,cold,timeout,True,518710.0,60.005581400124356,8182,7780,676,2,1,0.2663173000328243,True,
threshold,0.075,434.59544406263626,1.0,True,,2202,cold,timeout,True,522124.0,60.00691860006191,8092,7690,794,2,1,0.24769370001740754,True,
threshold,0.075,434.59544406263626,1.0,True,,2203,cold,timeout,True,519106.0,60.003561299992725,7994,7592,855,2,1,0.21420620009303093,True,
threshold,0.075,434.59544406263626,1.0,True,,2204,cold,timeout,True,518282.5,60.00497480016202,8137,7735,679,2,1,0.2663948000408709,True,
threshold,0.075,434.59544406263626,1.0,True,,2205,cold,timeout,True,522318.0,60.00150559982285,8075,7673,837,2,1,0.2088494999334216,True,
threshold,0.075,434.59544406263626,1.0,True,,2206,cold,timeout,True,522038.5,60.00208629993722,8025,7623,939,2,1,0.19757099985145032,True,
threshold,0.075,434.59544406263626,1.0,True,,2207,cold,timeout,True,522124.0,60.00371149997227,8217,7815,876,2,1,0.1777395000681281,True,
threshold,0.075,434.59544406263626,1.0,True,,2208,cold,timeout,True,520091.0,60.01011469983496,7956,7554,810,2,1,0.17813939996995032,True,
threshold,0.075,434.59544406263626,1.0,True,,2209,cold,timeout,True,520361.5,60.0050395000726,7977,7575,726,2,1,0.2051457001361996,True,
threshold,0.075,434.59544406263626,1.0,True,,2210,cold,timeout,True,522606.0,60.00571110006422,7908,7506,1025,2,1,0.18870429997332394,True,
threshold,0.075,434.59544406263626,1.0,True,,2211,cold,timeout,True,522552.5,60.00133310002275,7947,7545,869,2,1,0.1767466999590397,True,
threshold,0.075,434.59544406263626,1.0,True,,2212,cold,timeout,True,522589.5,60.000951200025156,7981,7579,797,2,1,0.21370960003696382,True,
threshold,0.075,434.59544406263626,1.0,True,,2213,cold,timeout,True,521146.0,60.002228300087154,8061,7659,803,2,1,0.227432900108397,True,
threshold,0.075,434.59544406263626,1.0,True,,2214,cold,timeout,True,521349.5,60.0072137999814,8062,7660,772,2,1,0.19401069986633956,True,
threshold,0.075,434.59544406263626,1.0,True,,2215,cold,timeout,True,517716.0,60.00159869994968,8037,7635,878,2,1,0.2630862998776138,True,
threshold,0.075,434.59544406263626,1.0,True,,2216,cold,timeout,True,522869.5,60.001756499987096,8028,7626,885,2,1,0.25452230009250343,True,
threshold,0.075,434.59544406263626,1.0,True,,2217,cold,timeout,True,514767.5,60.00661240005866,8092,7690,687,2,1,0.24432840012013912,True,
threshold,0.075,434.59544406263626,1.0,True,,2218,cold,timeout,True,523250.0,60.00888820015825,7962,7560,782,2,1,0.2150855001527816,True,
threshold,0.075,434.59544406263626,1.0,True,,2219,cold,timeout,True,519564.0,60.00268870010041,8053,7651,734,2,1,0.16980390017852187,True,
threshold,0.075,434.59544406263626,1.0,True,,2220,cold,timeout,True,522161.5,60.00017930008471,7856,7454,926,2,1,0.16327590006403625,True,
threshold,0.07,433.58357902485193,0.0,False,,2201,cold,no_feasible,False,600960.0,60.00793550000526,8050,7648,2429,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2202,cold,no_feasible,False,589327.5,60.019085499923676,8035,7633,2219,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2203,cold,no_feasible,False,592751.0,60.00344160012901,7882,7480,2094,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2204,cold,no_feasible,False,593899.0,60.01760430005379,7947,7545,2333,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2205,cold,no_feasible,False,602576.5,60.003563300007954,7881,7479,1941,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2206,cold,no_feasible,False,589681.5,60.003527300199494,7897,7495,2221,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2207,cold,no_feasible,False,589863.0,60.00357000017539,7843,7441,2063,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2208,cold,no_feasible,False,602233.5,60.001391700003296,7792,7390,1946,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2209,cold,no_feasible,False,588092.0,60.008074299898,7757,7355,1963,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2210,cold,no_feasible,False,594051.5,60.0016648999881,7751,7349,2166,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2211,cold,no_feasible,False,614761.0,60.00168210011907,7863,7461,2441,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2212,cold,no_feasible,False,623301.5,60.001477599842474,7735,7333,2217,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2213,cold,no_feasible,False,617247.0,60.00404329993762,7747,7345,2141,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2214,cold,no_feasible,False,611836.5,60.00143910013139,7697,7299,1980,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2215,cold,no_feasible,False,591465.5,60.00457419990562,7548,7299,2017,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2216,cold,no_feasible,False,604850.0,60.00450299982913,7514,7299,1865,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2217,cold,no_feasible,False,574871.0,60.00510099995881,7789,7387,2179,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2218,cold,no_feasible,False,594573.0,60.00357290008105,7705,7303,2089,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2219,cold,no_feasible,False,596412.5,60.00192720000632,7840,7438,1948,2,,,True,
threshold,0.07,433.58357902485193,0.0,False,,2220,cold,no_feasible,False,611003.0,60.00471680006012,7746,7344,2162,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2201,cold,no_feasible,False,603868.5,60.00626770011149,7919,7517,2281,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2202,cold,no_feasible,False,598124.5,60.001723299967125,7906,7504,2157,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2203,cold,no_feasible,False,593193.5,60.004235399886966,7760,7358,2175,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2204,cold,no_feasible,False,589246.5,60.002193100051954,7865,7463,2177,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2205,cold,no_feasible,False,588565.5,60.005274600116536,7830,7428,1892,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2206,cold,no_feasible,False,589824.5,60.00045729987323,7715,7313,2059,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2207,cold,no_feasible,False,587875.5,60.00359800015576,7741,7339,2137,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2208,cold,no_feasible,False,602902.5,60.005266699939966,7688,7299,2056,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2209,cold,no_feasible,False,587814.5,60.00297830021009,7841,7439,2070,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2210,cold,no_feasible,False,605386.5,60.00371870002709,7868,7466,2100,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2211,cold,no_feasible,False,595881.0,60.001261699944735,7970,7568,2303,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2212,cold,no_feasible,False,602178.5,60.00221130019054,7854,7452,2170,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2213,cold,no_feasible,False,615452.0,60.00411400012672,7736,7334,2028,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2214,cold,no_feasible,False,600237.5,60.004340099869296,7526,7299,1872,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2215,cold,no_feasible,False,591942.5,60.00038879993372,7648,7299,2065,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2216,cold,no_feasible,False,608006.5,60.00603029993363,7493,7292,1877,1,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2217,cold,no_feasible,False,603595.5,60.01193849998526,7734,7332,2201,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2218,cold,no_feasible,False,588009.0,60.000904500018805,7700,7299,2087,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2219,cold,no_feasible,False,602076.5,60.00378410005942,7858,7456,1835,2,,,True,
threshold,0.065,432.56934704160443,0.0,False,,2220,cold,no_feasible,False,575896.5,60.00520069990307,7717,7315,1953,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2201,cold,no_feasible,False,596453.5,60.00254050013609,7816,7414,2227,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2202,cold,no_feasible,False,576435.0,60.00259859999642,7829,7427,2079,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2203,cold,no_feasible,False,592903.5,60.006656599929556,7833,7431,1989,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2204,cold,no_feasible,False,594884.0,60.00378979998641,7864,7462,2125,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2205,cold,no_feasible,False,585600.5,60.00582530000247,7874,7472,1949,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2206,cold,no_feasible,False,605647.5,60.00018520001322,7803,7401,2067,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2207,cold,no_feasible,False,593378.0,60.003075500018895,7880,7478,2134,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2208,cold,no_feasible,False,592222.0,60.00042759999633,7806,7404,2167,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2209,cold,no_feasible,False,584060.0,60.01205380004831,7761,7359,1972,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2210,cold,no_feasible,False,603330.0,60.00835149991326,7753,7351,1864,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2211,cold,no_feasible,False,592091.5,60.00262159993872,7870,7468,2245,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2212,cold,no_feasible,False,610914.5,60.00214029988274,7796,7394,2188,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2213,cold,no_feasible,False,586154.0,60.00001469999552,7772,7370,2295,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2214,cold,no_feasible,False,606664.5,60.00642240000889,7618,7299,1960,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2215,cold,no_feasible,False,592563.0,60.00175499985926,7673,7299,2023,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2216,cold,no_feasible,False,613105.0,60.003931700019166,7691,7299,2061,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2217,cold,no_feasible,False,607310.5,60.000299900071695,7809,7407,2354,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2218,cold,no_feasible,False,604033.0,60.00606929999776,7729,7327,1964,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2219,cold,no_feasible,False,598296.5,60.002120699966326,7916,7514,1865,2,,,True,
threshold,0.06,431.55273142456184,0.0,False,,2220,cold,no_feasible,False,588968.5,60.00526549993083,7916,7514,2191,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2201,cold,no_feasible,False,600190.0,60.005763799883425,7960,7558,2253,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2202,cold,no_feasible,False,588811.5,60.002421600045636,7860,7458,2081,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2203,cold,no_feasible,False,607607.0,60.00007600011304,7743,7341,1967,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2204,cold,no_feasible,False,604467.5,60.002901499858126,7968,7566,2208,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2205,cold,no_feasible,False,595202.0,60.000135000096634,7729,7327,1905,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2206,cold,no_feasible,False,604330.0,60.00736299995333,7612,7299,1860,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2207,cold,no_feasible,False,576478.0,60.00261099985801,7797,7395,2140,2,,,True,
threshold,0.055,430.5337152883616,0.0,False,,2208,cold,no_feasible,False,597908.5,60.00397349987179,7686,7299,2010,2,,,True,
