phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.0703125,433.64688976170464,0.0,False,,2203,cold,no_feasible,False,592751.0,60.003453499870375,7646,7299,1991,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2204,cold,no_feasible,False,593899.0,60.00281320000067,7726,7324,2183,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2205,cold,no_feasible,False,602576.5,60.00386169995181,7751,7349,1862,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2206,cold,no_feasible,False,589681.5,60.00328260008246,7750,7348,2144,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2207,cold,no_feasible,False,589863.0,60.00639409990981,7730,7328,1992,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2208,cold,no_feasible,False,602233.5,60.00187449995428,7652,7299,1875,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2209,cold,no_feasible,False,588092.0,60.00358460005373,7709,7307,1929,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2210,cold,no_feasible,False,594051.5,60.00145190022886,7706,7304,2133,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2211,cold,no_feasible,False,614761.0,60.00619790004566,7745,7343,2370,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2212,cold,no_feasible,False,623301.5,60.01184740010649,7746,7344,2224,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2213,cold,no_feasible,False,617247.0,60.00956999999471,7462,7261,2100,1,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2214,cold,no_feasible,False,610936.5,60.00993599998765,7419,7218,1966,1,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2215,cold,no_feasible,False,591465.5,60.00611039996147,7403,7202,2005,1,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2216,cold,no_feasible,False,603170.0,60.00850509991869,7452,7251,1829,1,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2217,cold,no_feasible,False,574871.0,60.049874200019985,7501,7299,2118,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2218,cold,no_feasible,False,594573.0,60.00289889983833,7526,7299,2085,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2219,cold,no_feasible,False,596412.5,60.00758450012654,7645,7299,1853,2,,,True,
threshold,0.0703125,433.64688976170464,0.0,False,,2220,cold,no_feasible,False,611003.0,60.00217400002293,7570,7299,2131,2,,,True,
final,0.075,,,,,2301,final_cold,timeout,True,520824.5,60.01015069987625,7951,7549,693,2,1,0.1943981999065727,True,
final,0.075,,,,,2302,final_cold,timeout,True,522675.5,60.00083759985864,7926,7524,709,2,1,0.19875889993272722,True,
final,0.075,,,,,2303,final_cold,timeout,True,522638.0,60.00821899995208,7808,7406,845,2,1,0.17599630006588995,True,
final,0.075,,,,,2304,final_cold,timeout,True,521695.5,60.00771969999187,7907,7505,654,2,1,0.178186499979347,True,
final,0.075,,,,,2305,final_cold,timeout,True,521112.5,60.00067829992622,7650,7299,532,2,1,0.19822709984146059,True,
final,0.075,,,,,2306,final_cold,timeout,True,517314.5,60.00075829983689,7674,7299,598,2,1,0.1936901998706162,True,
final,0.075,,,,,2307,final_cold,timeout,True,512504.5,60.00503439991735,7630,7299,614,2,1,0.2862271999474615,True,
final,0.075,,,,,2308,final_cold,timeout,True,516622.0,60.002014900092036,7644,7299,681,2,1,0.23360939999110997,True,
final,0.075,,,,,2309,final_cold,timeout,True,518930.0,60.00142220011912,7754,7352,751,2,1,0.2693874000106007,True,
final,0.075,,,,,2310,final_cold,timeout,True,514299.5,60.003193399868906,7817,7415,624,2,1,0.23842579987831414,True,
final,0.075,,,,,2311,final_cold,timeout,True,522772.0,60.00238179997541,7671,7299,801,2,1,0.26363259996287525,True,
final,0.075,,,,,2312,final_cold,timeout,True,520018.0,60.00100850011222,7820,7418,654,2,1,0.24254110013134778,True,
final,0.075,,,,,2313,final_cold,timeout,True,512427.5,60.000136099988595,7820,7418,655,2,1,0.217667399905622,True,
final,0.075,,,,E:/2026_chinamcm/outputs/q3/_runtime/v3_n200/runtime/n200/v3_n200_q3-bin/layout.json,2314,final_cold,timeout,True,510627.0,60.00300780008547,7792,7390,580,2,1,0.23733899998478591,True,
final,0.075,,,,,2315,final_cold,timeout,True,520179.5,60.00559459999204,7791,7389,1104,2,1,0.2258144998922944,True,
final,0.075,,,,,2316,final_cold,timeout,True,520791.0,60.00376350013539,7835,7433,591,2,1,0.25687040016055107,True,
final,0.075,,,,,2317,final_cold,timeout,True,512529.5,60.00333570013754,7800,7398,716,2,1,0.21838940004818141,True,
final,0.075,,,,,2318,final_cold,timeout,True,519749.0,60.00264389999211,7634,7299,846,2,1,0.213878900045529,True,
final,0.075,,,,,2319,final_cold,timeout,True,521085.5,60.00053259986453,7748,7346,613,2,1,0.23772969981655478,True,
final,0.075,,,,,2320,final_cold,timeout,True,520519.5,60.00643719988875,7846,7444,602,2,1,0.19002350000664592,True,
